,"﻿""EDULIT_IND""",LOCATION,Country,Time,Value
1304,EA_4T8_AG25T99_M,AZE,Azerbaijan,2011,34.267990000000005
1305,EA_4T8_AG25T99_M,AZE,Azerbaijan,2012,34.30754
1306,EA_4T8_AG25T99_M,AZE,Azerbaijan,2013,34.288340000000005
1307,EA_2T8_AG25T99_F,SYR,Syrian Arab Republic,2007,28.05985
1308,EA_2T8_AG25T99_F,SYR,Syrian Arab Republic,2008,27.37104
1309,EA_2T8_AG25T99_F,SYR,Syrian Arab Republic,2009,28.98607
1310,EA_5T8_AG25T99_GPI,COL,Colombia,2004,0.9564
1311,EA_5T8_AG25T99_GPI,COL,Colombia,2005,0.91396
1312,EA_5T8_AG25T99_GPI,COL,Colombia,2006,0.9001299999999999
1313,EA_5T8_AG25T99_GPI,COL,Colombia,2007,0.91769
1314,EA_5T8_AG25T99_GPI,COL,Colombia,2008,0.93068
1315,EA_5T8_AG25T99_GPI,COL,Colombia,2009,0.9717399999999999
1316,EA_5T8_AG25T99_GPI,COL,Colombia,2010,0.95804
1317,EA_5T8_AG25T99_GPI,COL,Colombia,2011,1.0546799999999998
1318,EA_5T8_AG25T99,JOR,Jordan,2003,0.5252399999999999
1319,EA_5T8_AG25T99,JOR,Jordan,2007,15.461129999999999
1320,EA_5T8_AG25T99,JOR,Jordan,2008,15.92741
1321,EA_5T8_AG25T99,JOR,Jordan,2010,16.182389999999998
1322,EA_3T8_AG25T99,GBR,United Kingdom of Great Britain and Northern Ireland,2009,84.67217
1323,EA_3T8_AG25T99,GBR,United Kingdom of Great Britain and Northern Ireland,2010,86.42583
1324,EA_3T8_AG25T99,GBR,United Kingdom of Great Britain and Northern Ireland,2011,86.08344
1325,EA_3T8_AG25T99,GBR,United Kingdom of Great Britain and Northern Ireland,2012,87.73566
1326,EA_3T8_AG25T99,GBR,United Kingdom of Great Britain and Northern Ireland,2013,74.00228
1327,EA_4T8_AG25T99,HKG,"China, Hong Kong Special Administrative Region",2006,21.9203
1328,EA_4T8_AG25T99,HKG,"China, Hong Kong Special Administrative Region",2008,22.553910000000002
1329,EA_4T8_AG25T99,HKG,"China, Hong Kong Special Administrative Region",2009,22.85714
1330,EA_4T8_AG25T99,HKG,"China, Hong Kong Special Administrative Region",2010,22.99259
1331,EA_4T8_AG25T99,HKG,"China, Hong Kong Special Administrative Region",2011,24.53094
1332,EA_6T8_AG25T99_GPI,CYP,Cyprus,2013,0.89665
1333,EA_1T8_AG25T99_M,CYM,Cayman Islands,2004,96.91898
1334,EA_1T8_AG25T99_M,CYM,Cayman Islands,2005,98.60324
1335,EA_1T8_AG25T99_M,CYM,Cayman Islands,2006,98.94548
1336,EA_1T8_AG25T99_M,CYM,Cayman Islands,2007,97.22927
1337,EA_1T8_AG25T99_M,CYM,Cayman Islands,2008,99.05883
1338,EA_1T8_AG25T99,ROU,Romania,2007,97.71719
1339,EA_1T8_AG25T99,ROU,Romania,2008,97.82862
1340,EA_1T8_AG25T99,ROU,Romania,2009,98.02963000000001
1341,EA_1T8_AG25T99,ROU,Romania,2010,98.16192
1342,EA_1T8_AG25T99,ROU,Romania,2011,98.40665
1343,EA_1T8_AG25T99,ROU,Romania,2012,98.53948000000001
1344,EA_1T8_AG25T99,ROU,Romania,2013,98.64797
1345,EA_2T8_AG25T99_M,PAN,Panama,2010,60.069990000000004
1346,EA_6T8_AG25T99_GPI,MLT,Malta,2013,0.9075200000000001
1347,EA_8_AG25T99_GPI,PRI,Puerto Rico,2012,0.82955
1348,EA_2T8_AG25T99_F,UGA,Uganda,2008,23.23385
1349,EA_2T8_AG25T99_F,UGA,Uganda,2010,22.92393
1350,EA_2T8_AG25T99_F,UGA,Uganda,2012,16.933139999999998
1351,EA_3T8_AG25T99_F,PAK,Pakistan,2005,3.7761099999999996
1352,EA_3T8_AG25T99_F,PAK,Pakistan,2006,14.58751
1353,EA_3T8_AG25T99_F,PAK,Pakistan,2008,13.28411
1354,EA_3T8_AG25T99_F,PAK,Pakistan,2009,14.6208
1355,EA_3T8_AG25T99_F,PAK,Pakistan,2010,14.908420000000001
1356,EA_3T8_AG25T99_F,PAK,Pakistan,2011,14.236229999999999
1357,EA_3T8_AG25T99_F,PAK,Pakistan,2012,18.68637
1358,EA_3T8_AG25T99_F,PAK,Pakistan,2013,19.33268
1359,EA_6T8_AG25T99_GPI,CHN,China,2010,0.72304
1360,EA_6T8_AG25T99,BHR,Bahrain,2010,9.479330000000001
1362,EA_3T8_AG25T99_F,AUT,Austria,2005,66.92399
1363,EA_3T8_AG25T99_F,AUT,Austria,2007,64.91154
1364,EA_3T8_AG25T99_F,AUT,Austria,2008,62.95718000000001
1365,EA_3T8_AG25T99_F,AUT,Austria,2009,68.06442
1366,EA_3T8_AG25T99_F,AUT,Austria,2010,69.24991
1367,EA_3T8_AG25T99_F,AUT,Austria,2011,69.06929000000001
1368,EA_3T8_AG25T99_F,AUT,Austria,2012,69.83296999999999
1369,EA_3T8_AG25T99_F,AUT,Austria,2013,70.52879
1370,EA_3T8_AG25T99_M,BHS,Bahamas,2010,81.22306999999999
1371,EA_3T8_AG25T99_M,TZA,United Republic of Tanzania,2012,4.62521
1372,EA_8_AG25T99_F,SWE,Sweden,2013,0.86041
1373,EA_1T8_AG25T99_F,QAT,Qatar,2004,64.15592
1374,EA_1T8_AG25T99_F,QAT,Qatar,2007,75.15773
1375,EA_1T8_AG25T99_F,QAT,Qatar,2008,75.2971
1376,EA_1T8_AG25T99_F,QAT,Qatar,2009,76.22247
1377,EA_1T8_AG25T99_F,QAT,Qatar,2010,82.20228
1378,EA_1T8_AG25T99_F,QAT,Qatar,2011,73.1206
1379,EA_1T8_AG25T99_F,QAT,Qatar,2012,82.22358
1380,EA_1T8_AG25T99_F,QAT,Qatar,2013,84.91234
1381,EA_5T8_AG25T99_F,NZL,New Zealand,2006,32.26599
1382,EA_5T8_AG25T99_F,NZL,New Zealand,2011,40.51762
1383,EA_5T8_AG25T99_F,NZL,New Zealand,2012,39.58827
1384,EA_7T8_AG25T99_F,CUB,Cuba,2012,5.40449
1385,EA_7T8_AG25T99_F,KGZ,Kyrgyzstan,2009,16.65038
1386,EA_2T8_AG25T99,RWA,Rwanda,2012,12.17647
1387,EA_6T8_AG25T99,MEX,Mexico,2010,12.76122
1388,EA_6T8_AG25T99,MEX,Mexico,2013,14.322610000000001
1389,EA_3T8_AG25T99_F,BRA,Brazil,2004,30.55765
1390,EA_3T8_AG25T99_F,BRA,Brazil,2006,33.71783
1391,EA_3T8_AG25T99_F,BRA,Brazil,2007,35.03848
1392,EA_3T8_AG25T99_F,BRA,Brazil,2008,36.702690000000004
1393,EA_3T8_AG25T99_F,BRA,Brazil,2009,38.37149
1394,EA_3T8_AG25T99_F,BRA,Brazil,2010,37.592290000000006
1395,EA_3T8_AG25T99_F,BRA,Brazil,2011,40.94276
1396,EA_3T8_AG25T99_F,BRA,Brazil,2012,42.243629999999996
1397,EA_3T8_AG25T99_F,BRA,Brazil,2013,43.801190000000005
1398,EA_5T8_AG25T99_GPI,CZE,Czech Republic,2006,0.71672
1399,EA_5T8_AG25T99_GPI,CZE,Czech Republic,2007,0.72963
1400,EA_5T8_AG25T99_GPI,CZE,Czech Republic,2008,0.7779
1401,EA_5T8_AG25T99_GPI,CZE,Czech Republic,2009,0.79675
1402,EA_5T8_AG25T99_GPI,CZE,Czech Republic,2010,0.8153199999999999
1403,EA_5T8_AG25T99_GPI,CZE,Czech Republic,2011,0.85155
1404,EA_5T8_AG25T99_GPI,CZE,Czech Republic,2012,0.89492
1405,EA_5T8_AG25T99_GPI,CZE,Czech Republic,2013,0.90465
1408,EA_4T8_AG25T99_M,LSO,Lesotho,2006,2.0712
1409,EA_4T8_AG25T99_M,LSO,Lesotho,2008,5.04465
1410,EA_6T8_AG25T99_F,RWA,Rwanda,2012,1.40767
1411,EA_4T8_AG25T99,URY,Uruguay,2006,9.603660000000001
1412,EA_4T8_AG25T99,URY,Uruguay,2008,14.75269
1413,EA_4T8_AG25T99,URY,Uruguay,2009,14.913129999999999
1414,EA_4T8_AG25T99,URY,Uruguay,2010,14.71582
1415,EA_4T8_AG25T99,URY,Uruguay,2011,10.940710000000001
1416,EA_4T8_AG25T99,URY,Uruguay,2012,10.88215
1417,EA_4T8_AG25T99,URY,Uruguay,2013,11.78742
1418,EA_1T8_AG25T99_GPI,SEN,Senegal,2006,0.44768
1419,EA_1T8_AG25T99_GPI,SEN,Senegal,2011,0.5797899999999999
1420,EA_1T8_AG25T99_GPI,SEN,Senegal,2013,0.6489199999999999
1421,EA_3T8_AG25T99_GPI,FIN,Finland,2003,0.97801
1422,EA_3T8_AG25T99_GPI,FIN,Finland,2005,0.98613
1423,EA_3T8_AG25T99_GPI,FIN,Finland,2006,0.9905
1424,EA_3T8_AG25T99_GPI,FIN,Finland,2007,0.9947
1425,EA_3T8_AG25T99_GPI,FIN,Finland,2008,0.9992200000000001
1426,EA_3T8_AG25T99_GPI,FIN,Finland,2009,1.0019200000000001
1427,EA_3T8_AG25T99_GPI,FIN,Finland,2010,1.00476
1428,EA_3T8_AG25T99_GPI,FIN,Finland,2011,1.0079200000000001
1429,EA_3T8_AG25T99_GPI,FIN,Finland,2012,1.01114
1430,EA_3T8_AG25T99_GPI,FIN,Finland,2013,1.013
1431,EA_4T8_AG25T99_GPI,QAT,Qatar,2004,1.58676
1432,EA_4T8_AG25T99_GPI,QAT,Qatar,2007,1.38727
1433,EA_4T8_AG25T99_GPI,QAT,Qatar,2008,1.78608
1434,EA_4T8_AG25T99_GPI,QAT,Qatar,2009,2.01185
1435,EA_4T8_AG25T99_GPI,QAT,Qatar,2010,1.5223
1436,EA_4T8_AG25T99_GPI,QAT,Qatar,2011,1.8554099999999998
1437,EA_4T8_AG25T99_GPI,QAT,Qatar,2012,1.68225
1438,EA_4T8_AG25T99_GPI,QAT,Qatar,2013,1.77614
1439,EA_2T8_AG25T99_F,VEN,Venezuela (Bolivarian Republic of),2006,47.73976
1440,EA_2T8_AG25T99_F,VEN,Venezuela (Bolivarian Republic of),2007,53.151509999999995
1441,EA_2T8_AG25T99_F,VEN,Venezuela (Bolivarian Republic of),2008,55.245169999999995
1442,EA_2T8_AG25T99_F,VEN,Venezuela (Bolivarian Republic of),2009,56.54334
1443,EA_2T8_AG25T99_F,VEN,Venezuela (Bolivarian Republic of),2011,67.97824
1444,EA_3T8_AG25T99_F,POL,Poland,2008,75.5043
1445,EA_3T8_AG25T99_F,POL,Poland,2009,76.80343
1446,EA_3T8_AG25T99_F,POL,Poland,2010,77.79814
1447,EA_3T8_AG25T99_F,POL,Poland,2011,78.65525
1448,EA_3T8_AG25T99_F,POL,Poland,2012,79.25402
1449,EA_3T8_AG25T99_F,POL,Poland,2013,80.14282
1450,EA_1T8_AG25T99,ZAF,South Africa,2003,70.8406
1451,EA_1T8_AG25T99,ZAF,South Africa,2004,71.47269
1452,EA_1T8_AG25T99,ZAF,South Africa,2005,72.21898
1453,EA_1T8_AG25T99,ZAF,South Africa,2006,72.98713000000001
1454,EA_1T8_AG25T99,ZAF,South Africa,2007,74.1135
1455,EA_1T8_AG25T99,ZAF,South Africa,2008,74.36147
1456,EA_1T8_AG25T99,ZAF,South Africa,2009,77.9707
1457,EA_1T8_AG25T99,ZAF,South Africa,2010,78.46266
1458,EA_1T8_AG25T99,ZAF,South Africa,2011,79.08847
1459,EA_1T8_AG25T99,ZAF,South Africa,2012,81.09813
1460,EA_1T8_AG25T99,TUR,Turkey,2004,79.66866999999999
1461,EA_1T8_AG25T99,TUR,Turkey,2005,79.34397
1462,EA_1T8_AG25T99,TUR,Turkey,2006,79.33135
1463,EA_1T8_AG25T99,TUR,Turkey,2007,80.03004
1464,EA_1T8_AG25T99,TUR,Turkey,2008,81.06721999999999
1465,EA_1T8_AG25T99,TUR,Turkey,2009,82.65136
1466,EA_1T8_AG25T99,TUR,Turkey,2010,85.19230999999999
1467,EA_1T8_AG25T99,TUR,Turkey,2011,86.46679
1468,EA_1T8_AG25T99,TUR,Turkey,2012,86.95696
1469,EA_1T8_AG25T99,TUR,Turkey,2013,87.2977
1470,EA_3T8_AG25T99,RUS,Russian Federation,2010,84.53024
1471,EA_8_AG25T99_GPI,IRN,Iran (Islamic Republic of),2012,0.69711
1472,EA_8_AG25T99_GPI,IRN,Iran (Islamic Republic of),2013,0.5251899999999999
1473,EA_8_AG25T99_M,BOL,Bolivia (Plurinational State of),2012,0.38132
1474,EA_7T8_AG25T99_GPI,CHL,Chile,2011,0.65964
1475,EA_7T8_AG25T99_GPI,CHL,Chile,2013,0.68138
1476,EA_1T8_AG25T99_F,TTO,Trinidad and Tobago,2008,92.8124
1477,EA_1T8_AG25T99_F,TTO,Trinidad and Tobago,2009,93.19681
1478,EA_1T8_AG25T99_M,ARG,Argentina,2003,90.56013
1479,EA_1T8_AG25T99_F,CRI,Costa Rica,2007,76.81766999999999
1480,EA_1T8_AG25T99_F,CRI,Costa Rica,2008,78.63163
1481,EA_1T8_AG25T99_F,CRI,Costa Rica,2009,78.9334
1482,EA_1T8_AG25T99_F,CRI,Costa Rica,2010,79.1289
1483,EA_1T8_AG25T99_F,CRI,Costa Rica,2011,79.7858
1484,EA_1T8_AG25T99_F,CRI,Costa Rica,2012,80.18297
1485,EA_1T8_AG25T99_M,MYS,Malaysia,2005,88.58123
1486,EA_1T8_AG25T99_M,MYS,Malaysia,2009,93.93888000000001
1487,EA_1T8_AG25T99_M,MYS,Malaysia,2010,94.35941
1488,EA_2T8_AG25T99_GPI,BIH,Bosnia and Herzegovina,2010,0.63998
1489,EA_2T8_AG25T99_GPI,BIH,Bosnia and Herzegovina,2011,0.6431100000000001
1490,EA_6T8_AG25T99,ALB,Albania,2012,12.89966
1491,EA_1T8_AG25T99_M,RWA,Rwanda,2012,36.0947
1492,EA_4T8_AG25T99_F,MAC,"China, Macao Special Administrative Region",2006,13.54994
1493,EA_4T8_AG25T99_F,MAC,"China, Macao Special Administrative Region",2011,18.73685
1494,EA_5T8_AG25T99,SRB,Serbia,2008,14.845720000000002
1495,EA_5T8_AG25T99,SRB,Serbia,2009,15.35999
1496,EA_5T8_AG25T99,SRB,Serbia,2010,15.72136
1497,EA_5T8_AG25T99,SRB,Serbia,2011,18.20111
1498,EA_5T8_AG25T99,SRB,Serbia,2013,18.21503
1499,EA_3T8_AG25T99_F,CYM,Cayman Islands,2007,72.59693
1500,EA_3T8_AG25T99_F,CYM,Cayman Islands,2008,78.79335999999999
1501,EA_8_AG25T99_GPI,BEL,Belgium,2013,0.51049
1502,EA_2T8_AG25T99_GPI,FRA,France,2004,0.90738
1503,EA_2T8_AG25T99_GPI,FRA,France,2005,0.9097700000000001
1504,EA_2T8_AG25T99_GPI,FRA,France,2007,0.9279799999999999
1505,EA_2T8_AG25T99_GPI,FRA,France,2008,0.9273100000000001
1506,EA_2T8_AG25T99_GPI,FRA,France,2009,0.93279
1507,EA_2T8_AG25T99_GPI,FRA,France,2010,0.9279200000000001
1508,EA_2T8_AG25T99_GPI,FRA,France,2011,0.9332299999999999
1509,EA_2T8_AG25T99_GPI,FRA,France,2012,0.9375600000000001
1510,EA_2T8_AG25T99_GPI,FRA,France,2013,0.93184
1511,EA_2T8_AG25T99_GPI,SAU,Saudi Arabia,2004,0.81689
1512,EA_2T8_AG25T99_GPI,SAU,Saudi Arabia,2013,0.86034
1513,EA_4T8_AG25T99_M,BMU,Bermuda,2010,47.29769
1514,EA_8_AG25T99_M,KGZ,Kyrgyzstan,2009,0.03835
1515,EA_5T8_AG25T99_M,BHR,Bahrain,2010,18.14633
1516,EA_5T8_AG25T99,GRC,Greece,2005,23.2666
1517,EA_5T8_AG25T99,GRC,Greece,2006,17.861060000000002
1518,EA_5T8_AG25T99,GRC,Greece,2007,18.99021
1519,EA_5T8_AG25T99,GRC,Greece,2008,19.22018
1520,EA_5T8_AG25T99,GRC,Greece,2010,20.03332
1521,EA_8_AG25T99_F,URY,Uruguay,2013,0.061970000000000004
1522,EA_4T8_AG25T99_M,CZE,Czech Republic,2006,15.71163
1523,EA_4T8_AG25T99_M,CZE,Czech Republic,2007,15.647260000000001
1524,EA_4T8_AG25T99_M,CZE,Czech Republic,2008,15.8347
1525,EA_4T8_AG25T99_M,CZE,Czech Republic,2009,16.829439999999998
1526,EA_4T8_AG25T99_M,CZE,Czech Republic,2010,17.98754
1527,EA_4T8_AG25T99_M,CZE,Czech Republic,2011,19.0519
1528,EA_4T8_AG25T99_M,CZE,Czech Republic,2012,19.535
1529,EA_4T8_AG25T99_M,CZE,Czech Republic,2013,20.33224
1530,EA_1T8_AG25T99_GPI,JPN,Japan,2010,0.99941
1531,EA_2T8_AG25T99_F,ISR,Israel,2006,75.24523
1532,EA_2T8_AG25T99_F,ISR,Israel,2007,82.99943
1533,EA_2T8_AG25T99_F,ISR,Israel,2009,83.49414
1534,EA_2T8_AG25T99_F,ISR,Israel,2010,83.52058000000001
1535,EA_2T8_AG25T99_F,ISR,Israel,2011,84.34474
1536,EA_2T8_AG25T99_F,ISR,Israel,2012,84.83927
1537,EA_2T8_AG25T99_F,ISR,Israel,2013,87.08203
1538,EA_2T8_AG25T99_GPI,ESP,Spain,2004,0.8847
1539,EA_2T8_AG25T99_GPI,ESP,Spain,2005,0.89138
1540,EA_2T8_AG25T99_GPI,ESP,Spain,2006,0.8945200000000001
1541,EA_2T8_AG25T99_GPI,ESP,Spain,2007,0.8982399999999999
1542,EA_2T8_AG25T99_GPI,ESP,Spain,2008,0.90286
1543,EA_2T8_AG25T99_GPI,ESP,Spain,2009,0.90697
1544,EA_2T8_AG25T99_GPI,ESP,Spain,2010,0.9076200000000001
1545,EA_2T8_AG25T99_GPI,ESP,Spain,2011,0.9100299999999999
1546,EA_2T8_AG25T99_GPI,ESP,Spain,2012,0.91301
1547,EA_3T8_AG25T99_F,BGR,Bulgaria,2006,62.885659999999994
1548,EA_3T8_AG25T99_F,BGR,Bulgaria,2007,65.13681
1549,EA_3T8_AG25T99_F,BGR,Bulgaria,2008,65.84813
1550,EA_3T8_AG25T99_F,BGR,Bulgaria,2009,66.63284
1551,EA_3T8_AG25T99_F,BGR,Bulgaria,2010,67.95796999999999
1552,EA_3T8_AG25T99_F,BGR,Bulgaria,2011,68.8687
1553,EA_3T8_AG25T99_F,BGR,Bulgaria,2012,70.56199000000001
1554,EA_3T8_AG25T99_F,BGR,Bulgaria,2013,72.14990999999999
1555,EA_3T8_AG25T99_M,KAZ,Kazakhstan,2007,96.18498000000001
1556,EA_3T8_AG25T99,MEX,Mexico,2004,22.41144
1557,EA_3T8_AG25T99,MEX,Mexico,2005,25.87864
1558,EA_3T8_AG25T99,MEX,Mexico,2006,30.26075
1559,EA_3T8_AG25T99,MEX,Mexico,2007,30.20546
1560,EA_3T8_AG25T99,MEX,Mexico,2008,30.3455
1561,EA_3T8_AG25T99,MEX,Mexico,2009,31.350270000000002
1562,EA_3T8_AG25T99,MEX,Mexico,2010,29.20441
1563,EA_3T8_AG25T99,MEX,Mexico,2012,33.797509999999996
1564,EA_3T8_AG25T99,MEX,Mexico,2013,31.629929999999998
1565,EA_2T8_AG25T99_GPI,SVN,Slovenia,2004,1.0
1566,EA_2T8_AG25T99_GPI,SVN,Slovenia,2005,0.9731799999999999
1567,EA_2T8_AG25T99_GPI,SVN,Slovenia,2006,0.98025
1568,EA_2T8_AG25T99_GPI,SVN,Slovenia,2007,0.98615
1569,EA_2T8_AG25T99_GPI,SVN,Slovenia,2008,0.97739
1570,EA_2T8_AG25T99_GPI,SVN,Slovenia,2009,0.9696
1571,EA_2T8_AG25T99_GPI,SVN,Slovenia,2010,0.96925
1572,EA_2T8_AG25T99_GPI,SVN,Slovenia,2011,0.97326
1573,EA_2T8_AG25T99_GPI,SVN,Slovenia,2012,0.9770399999999999
1574,EA_2T8_AG25T99_GPI,SVN,Slovenia,2013,0.9777100000000001
1575,EA_2T8_AG25T99_F,SWE,Sweden,2004,89.03955
1576,EA_2T8_AG25T99_F,SWE,Sweden,2005,89.76021999999999
1577,EA_2T8_AG25T99_F,SWE,Sweden,2006,90.4288
1578,EA_2T8_AG25T99_F,SWE,Sweden,2007,91.02526999999999
1579,EA_2T8_AG25T99_F,SWE,Sweden,2008,85.14845
1580,EA_2T8_AG25T99_F,SWE,Sweden,2009,85.85155999999999
1581,EA_2T8_AG25T99_F,SWE,Sweden,2010,86.52293
1582,EA_2T8_AG25T99_F,SWE,Sweden,2011,87.19171
1583,EA_2T8_AG25T99_F,SWE,Sweden,2012,87.87409
1584,EA_2T8_AG25T99_F,SWE,Sweden,2013,88.50272
1585,EA_3T8_AG25T99,SEN,Senegal,2006,4.92511
1586,EA_3T8_AG25T99,SEN,Senegal,2011,5.61641
1587,EA_3T8_AG25T99,SEN,Senegal,2013,8.23462
1588,EA_3T8_AG25T99_GPI,MYS,Malaysia,2005,0.91712
1589,EA_3T8_AG25T99_GPI,MYS,Malaysia,2009,0.93909
1590,EA_3T8_AG25T99_GPI,MYS,Malaysia,2010,0.95509
1591,EA_4T8_AG25T99,ZAF,South Africa,2003,10.41286
1592,EA_4T8_AG25T99,ZAF,South Africa,2004,10.87958
1593,EA_4T8_AG25T99,ZAF,South Africa,2005,10.974310000000001
1594,EA_4T8_AG25T99,ZAF,South Africa,2006,10.31973
1595,EA_4T8_AG25T99,ZAF,South Africa,2007,10.85196
1596,EA_4T8_AG25T99,ZAF,South Africa,2008,11.99392
1597,EA_4T8_AG25T99,ZAF,South Africa,2009,12.249419999999999
1598,EA_4T8_AG25T99,ZAF,South Africa,2010,12.41317
1599,EA_4T8_AG25T99,ZAF,South Africa,2011,12.72683
1600,EA_4T8_AG25T99,ZAF,South Africa,2012,13.60198
1601,EA_2T8_AG25T99_GPI,FJI,Fiji,2007,1.0205799999999998
1602,EA_4T8_AG25T99_F,SLV,El Salvador,2006,9.60707
1606,EA_4T8_AG25T99_F,SLV,El Salvador,2010,6.1388
1618,EA_4T8_AG25T99,COL,Colombia,2012,20.2769
1619,EA_4T8_AG25T99,COL,Colombia,2013,21.88025
1620,EA_5T8_AG25T99_GPI,UGA,Uganda,2008,1.1851
1621,EA_5T8_AG25T99_GPI,UGA,Uganda,2010,0.51071
1622,EA_5T8_AG25T99_GPI,UGA,Uganda,2012,0.4973
1623,EA_5T8_AG25T99,CHN,China,2010,8.81204
1624,EA_3T8_AG25T99_GPI,MNG,Mongolia,2010,1.11505
1625,EA_4T8_AG25T99,TON,Tonga,2006,12.13217
1626,EA_4T8_AG25T99,TON,Tonga,2011,16.78023
1627,EA_5T8_AG25T99_GPI,HKG,"China, Hong Kong Special Administrative Region",2006,0.76718
1628,EA_5T8_AG25T99_GPI,HKG,"China, Hong Kong Special Administrative Region",2008,0.7700100000000001
1629,EA_5T8_AG25T99_GPI,HKG,"China, Hong Kong Special Administrative Region",2009,0.7537
1630,EA_5T8_AG25T99_GPI,HKG,"China, Hong Kong Special Administrative Region",2010,0.77668
1631,EA_5T8_AG25T99_GPI,HKG,"China, Hong Kong Special Administrative Region",2011,0.77375
1632,EA_6T8_AG25T99_GPI,FIN,Finland,2012,1.10769
1633,EA_6T8_AG25T99_GPI,FIN,Finland,2013,1.12188
1634,EA_1T8_AG25T99_F,NOR,Norway,2007,100.0
1635,EA_1T8_AG25T99_F,NOR,Norway,2008,100.0
1636,EA_1T8_AG25T99_F,NOR,Norway,2009,100.0
1637,EA_1T8_AG25T99_F,NOR,Norway,2010,100.0
1638,EA_1T8_AG25T99_F,NOR,Norway,2011,100.0
1639,EA_1T8_AG25T99_GPI,KWT,Kuwait,2005,1.04416
1640,EA_1T8_AG25T99_GPI,KWT,Kuwait,2006,1.09489
1641,EA_1T8_AG25T99_GPI,KWT,Kuwait,2007,1.06881
1642,EA_1T8_AG25T99_GPI,KWT,Kuwait,2008,1.11485
1643,EA_1T8_AG25T99_GPI,KWT,Kuwait,2012,0.98898
1644,EA_1T8_AG25T99_GPI,KWT,Kuwait,2013,1.11299
1645,EA_3T8_AG25T99_M,ISL,Iceland,2005,66.59989
1646,EA_4T8_AG25T99_F,QAT,Qatar,2004,34.962759999999996
1647,EA_4T8_AG25T99_F,QAT,Qatar,2007,38.33902
1648,EA_4T8_AG25T99_F,QAT,Qatar,2008,41.51422
1649,EA_4T8_AG25T99_F,QAT,Qatar,2009,43.2807
1650,EA_4T8_AG25T99_F,QAT,Qatar,2010,25.03978
1651,EA_4T8_AG25T99_F,QAT,Qatar,2011,35.194309999999994
1652,EA_4T8_AG25T99_F,QAT,Qatar,2012,37.75203
1653,EA_4T8_AG25T99_F,QAT,Qatar,2013,38.52913
1654,EA_5T8_AG25T99,TUN,Tunisia,2008,11.295069999999999
1655,EA_5T8_AG25T99,TUN,Tunisia,2010,12.50062
1656,EA_5T8_AG25T99,TUN,Tunisia,2011,13.2653
1657,EA_1T8_AG25T99_GPI,BEL,Belgium,2006,0.97591
1658,EA_1T8_AG25T99_GPI,BEL,Belgium,2008,0.97204
1659,EA_1T8_AG25T99_GPI,BEL,Belgium,2009,0.97449
1660,EA_1T8_AG25T99_GPI,BEL,Belgium,2010,0.9726
1661,EA_1T8_AG25T99_GPI,BEL,Belgium,2011,0.97659
1662,EA_1T8_AG25T99_GPI,BEL,Belgium,2012,0.9709
1663,EA_1T8_AG25T99_GPI,BEL,Belgium,2013,0.97572
1664,EA_3T8_AG25T99_GPI,SGP,Singapore,2005,0.8881100000000001
1665,EA_3T8_AG25T99_GPI,SGP,Singapore,2006,0.9175700000000001
1666,EA_3T8_AG25T99_GPI,SGP,Singapore,2007,0.9301799999999999
1667,EA_3T8_AG25T99_GPI,SGP,Singapore,2008,0.9197
1668,EA_3T8_AG25T99_GPI,SGP,Singapore,2009,0.91348
1669,EA_3T8_AG25T99_GPI,SGP,Singapore,2010,0.90995
1670,EA_3T8_AG25T99_GPI,SGP,Singapore,2011,0.91402
1671,EA_3T8_AG25T99_GPI,SGP,Singapore,2012,0.91701
1672,EA_3T8_AG25T99_GPI,SGP,Singapore,2013,0.91958
1673,EA_2T8_AG25T99_GPI,ITA,Italy,2005,0.8511200000000001
1674,EA_2T8_AG25T99_GPI,ITA,Italy,2006,0.85598
1675,EA_2T8_AG25T99_GPI,ITA,Italy,2007,0.86256
1676,EA_2T8_AG25T99_GPI,ITA,Italy,2008,0.86654
1677,EA_2T8_AG25T99_GPI,ITA,Italy,2009,0.8707299999999999
1678,EA_2T8_AG25T99_GPI,ITA,Italy,2010,0.8752200000000001
1679,EA_2T8_AG25T99_GPI,ITA,Italy,2011,0.88066
1680,EA_2T8_AG25T99_GPI,ITA,Italy,2012,0.8846299999999999
1681,EA_1T8_AG25T99_F,DOM,Dominican Republic,2007,55.087819999999994
1682,EA_1T8_AG25T99_F,DOM,Dominican Republic,2010,63.38791
1683,EA_1T8_AG25T99_F,DOM,Dominican Republic,2011,64.77387
1684,EA_1T8_AG25T99_F,DOM,Dominican Republic,2012,65.35016
1685,EA_1T8_AG25T99_F,DOM,Dominican Republic,2013,65.81805
1686,EA_5T8_AG25T99,AUT,Austria,2005,15.95592
1687,EA_5T8_AG25T99,AUT,Austria,2007,15.83076
1688,EA_5T8_AG25T99,AUT,Austria,2008,15.20425
1689,EA_5T8_AG25T99,AUT,Austria,2009,17.32299
1690,EA_5T8_AG25T99,AUT,Austria,2010,17.51952
1691,EA_5T8_AG25T99,AUT,Austria,2011,17.510939999999998
1692,EA_5T8_AG25T99,AUT,Austria,2012,18.006829999999997
1693,EA_5T8_AG25T99,AUT,Austria,2013,18.60537
1694,EA_7T8_AG25T99_GPI,RUS,Russian Federation,2010,0.9799899999999999
1695,EA_5T8_AG25T99_M,DOM,Dominican Republic,2007,15.95863
1696,EA_5T8_AG25T99_M,DOM,Dominican Republic,2010,9.25432
